rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
16653,AD,"Sir Hurkisondas Nurrotumdas Hospital and Research Centre,",(NBEMS) Emergency Medicine,Reported,AD,"Sree Gokulam Medical College Research Foundation,",(NBEMS) Emergency Medicine,Reported,AD,"Ananthapuri Hospital and Research Institute, ,Chacka, NH Bypass, Thiruvananthapuram 695024, Kerala, 695024",(NBEMS) Emergency Medicine,Open,General,10,Upgraded
16656,AI,"Rajendra Institute of Medical Sciences, Ranchi",M.S. (E.N.T.),Not Reported,AI,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,M.S. (E.N.T.),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
16657,-,-,-,-,-,-,-,-,AI,"Govt. Medical College, Jammu,Govt. Medical College, Bakshi Nagar, Jamu, Jammu And Kashmir, 180001",M.D. (ANAESTHESIOLOGY ),Open,General,13,Fresh Allotted in 3nd Round
16658,-,-,-,-,AI,KING GEORGES MEDICAL UNIVERSITY,M.D. (ANAESTHESIOLOGY ),Reported,AI,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (ANAESTHESIOLOGY ),OBC,OBC,246,Upgraded
16659,AI,Rajiv Gandhi Institute of Medical Sciences Srikakulam,M.D. (PSYCHIATRY),Reported,AI,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA)",M.D. (PSYCHIATRY),Reported,AI,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517501",M.D. (PSYCHIATRY),Open,General,103,Upgraded
16661,AI,DARBHANGA MEDICAL COLLEGE,M.D. (ANAESTHESIOLOGY ),Reported,AI,"ACSR GOVERNMENT MEDICAL COLLEGE,NELLORE",M.S. (OPHTHALMOLOGY),Reported,AI,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.S. (OPHTHALMOLOGY),Open,General,198,Upgraded
16663,AD,"Capital Hospital, Orissa",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Not Reported,AD,"Manipal Hospital, Bhubaneswar (Formerly known as AMRI Hospital), Odisha",(NBEMS) GENERAL SURGERY,Reported,AD,"Manipal Hospital, ,#98, Rustom Bagh, HAL Airport Road, Bengaluru, Karnataka, 560017",(NBEMS) GENERAL SURGERY,Open,General,297,Upgraded
16664,AD,"Life line Super Specialty Hospital,",(NBEMS-DIPLOMA) PAEDIATRICS,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
16666,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16668,AI,North Bengal Medical College,M.D. (ANAESTHESIOLOGY ),Not Reported,AD,"Manipal Hospital,",(NBEMS) GENERAL SURGERY,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
16671,AI,Bankura Sammilani Medical College,M.D. (ANAESTHESIOLOGY ),Reported,AI,CALCUTTA NATIONAL MEDICAL COLLEGE,M.D. (ANAESTHESIOLOGY ),Seat Surrendered,-,-,-,-,-,-,Not Allotted.
16672,AD,"Lok Bandhu Raj Narayan Combined Hospital,Uttar Pradesh",(NBEMS) ORTHOPAEDICS,Reported,AI,Jorhat Medical College & Hospital,M.S. (GENERAL SURGERY),Reported,AI,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.S. (GENERAL SURGERY),EWS,EWS,465,Upgraded
16673,-,-,-,-,-,-,-,-,AD,"Mothers Care Children Hospital and Research Centre, ,SAGOLBAND MOIRANG LEIRAK, IMPHAL WEST, Manipur, 795001",(NBEMS) PAEDIATRICS,Open,General,1062,Fresh Allotted in 3nd Round
16675,AI,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra",M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16676,AI,Jorhat Medical College & Hospital,M.D. (ANAESTHESIOLOGY ),Reported,AI,Assam Medical College,M.D. (ANAESTHESIOLOGY ),Seat Surrendered,AI,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.D. (ANAESTHESIOLOGY ),Open,General,2,Fresh Allotted in 3nd Round
16677,AI,Govt. Medical College Akola,M.D. (RADIO- DIAGNOSIS),Reported,AI,"Rims Medical College, Ongole,",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,No Upgradation
16678,-,-,-,-,AI,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA)",M.D. (ANAESTHESIOLOGY ),Seat Surrendered,AI,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517501",M.D. (ANAESTHESIOLOGY ),Open,General,8,Fresh Allotted in 3nd Round
16679,AI,"Rajendra Institute of Medical Sciences, Ranchi",M.D. (GENERAL MEDICINE),Not Reported,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (PAEDIATRICS),Reported,AI,"EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR,EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR, Karnataka, 560010",M.D. (GENERAL MEDICINE),SC,SC,22,Upgraded
16681,AD,"Lions Club Sadhu Ram Eye Hospital,",(NBEMS) OPHTHALMOLOGY,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Not Allotted.
16682,AI,"Sawai Man Singh Medical College, JAIPUR",M.S. (GENERAL SURGERY),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16684,-,-,-,-,AI,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,M.D. (ANAESTHESIOLOGY ),Reported,AI,"Karnataka Medical College and Research Institute, Hubballi,Karnataka Medical College and Research Institute, Hubballi Karnataka, 580021",M.D. (ANAESTHESIOLOGY ),Open,General,170,Upgraded
16688,-,-,-,-,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,-,-,Did not fill up fresh choices.
16691,AD,"Dr. L H Hiranandani Hospital,",(NBEMS) ORTHOPAEDICS,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
16693,AI,"Government Medical College, Siddipet",M.D. (ANAESTHESIOLOGY ),Not Reported,AI,GANDHI MEDICAL COLLEGE,M.D. (ANAESTHESIOLOGY ),Reported,AI,"Osmania Medical Collge,5-1- 876, Turrebaz Khan Rd, Troop Bazaar, Koti, Hyderabad, Telangana, Telangana, 500095",M.D. (ANAESTHESIOLOGY ),OBC,OBC,2,Upgraded
16694,AI,"Government Medical College, Surat",M.D. (PAEDIATRICS),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16695,PS,"MGM Medical College, Aurangabad",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16696,AI,"GOVT. MEDICAL COLLEGE, AMRITSAR",M.S. (E.N.T.),Not Reported,AI,"Govt. Medical College, Baroda",M.D. (PSYCHIATRY),Reported,AI,"Regional Institute of Ophthalmology,RIO Prev Known as Nehru Institute of Ophthalmology and Research Centre Civil Lines Sitapur, Uttar Pradesh, 261001",M.S. (OPHTHALMOLOGY),OBC,OBC,305,Upgraded
16697,AI,Kidwai Memorial Institute of Oncolgy,M.D. (ANAESTHESIOLOGY ),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16699,-,-,-,-,AI,Murshidabad Medical College and Hospital,M.S. (GENERAL SURGERY),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
16700,AI,MADRAS MEDICAL COLLEGE,M.D. (PATHOLOGY),Not Reported,AI,"GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
16701,AD,"Seven Hills Hospital,",(NBEMS) GENERAL SURGERY,Not Reported,AI,"Government Medical College, Aurangabad",M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,-,-,No Upgradation
16703,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
16704,-,-,-,-,PS,"K S Hegde Medical Academy, Mangaluru",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
16705,AI,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow",M.S. (GENERAL SURGERY),Reported,AI,KING GEORGES MEDICAL UNIVERSITY,M.S. (GENERAL SURGERY),Seat Surrendered,-,-,-,-,-,-,Not Allotted.
16706,AD,"Vision Eye Centre,",(NBEMS) OPHTHALMOLOGY,Reported,AD,"Centre for Sight, Delhi",(NBEMS) OPHTHALMOLOGY,Reported,AD,"Dr Shyama Prasad Mukherjee (Civil) Hospital, ,Park Road, Hazratganj, Lucknow, Uttar Pradesh, 226001",(NBEMS) Respiratory Medicine,OBC,OBC,385,Upgraded
16707,AD,"Sahai Hospital and Research Centre,",(NBEMS) OPHTHALMOLOGY,Reported,AD,"GMERS Medical College and Hospital,",(NBEMS) OPHTHALMOLOGY,Reported,AI,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (ANAESTHESIOLOGY ),Open,General,8,Upgraded
16708,AD,"Rural Development Trust Hospital,",(NBEMS) GENERAL SURGERY,Not Reported,-,-,-,-,AI,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow- 226003, Uttar Pradesh, 226003",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),OBC,OBC,301,Fresh Allotted in 3nd Round
16709,-,-,-,-,-,-,-,-,AD,"Lisie Medical Institution, ,Kochi, Kerala, Kerala, 682018",(NBEMS) ORTHOPAEDICS,Open,General,35,Fresh Allotted in 3nd Round
16711,AD,"Adarsha Hospital,",(NBEMS) Neuro Surgery (Direct 6 Years Course),Not Reported,AD,"Yashoda Hospital,",(NBEMS) Neuro Surgery (Direct 6 Years Course),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
16713,AI,"Sawai Man Singh Medical College, JAIPUR",M.S. (ORTHOPAEDICS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
16714,AD,"Narayana Multispecialty Hospital,",(NBEMS) Cardio Vascular and Thoracic Surgery (Direct 6 Years Course),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16715,-,-,-,-,AI,Andhra Medical College,M.S. (E.N.T.),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
16716,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (ANAESTHESIOLOGY ),Not Reported,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.D. (ANAESTHESIOLOGY ),Not Reported,AI,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad- 380016,Gujarat,India, Gujarat, 380016",M.D. (ANAESTHESIOLOGY ),OBC,OBC,10,Fresh Allotted in 3nd Round
16717,AI,"Govt. Medical College, Baroda",M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
16718,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (ANAESTHESIOLOGY ),Not Reported,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
16726,AD,"P.D. Hinduja National Hospital and Medical Research Centre,",(NBEMS) Otorhinolaryngology (E.N.T.),Reported,AD,KD Hospital,(NBEMS) OPHTHALMOLOGY,Reported,-,-,-,-,-,-,No Upgradation
16729,-,-,-,-,AI,"GOVERNMENT VILLUPURAM MEDICAL COLLEGE, VILLUPURAM",M.D. (ANAESTHESIOLOGY ),Not Reported,AI,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA),GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RIMS KADAPA), Andhra Pradesh, 516002",M.S. (ORTHOPAEDICS),OBC,OBC,117,Fresh Allotted in 3nd Round
16730,AD,"Associated Hospital Government Medical College,",(NBEMS) GENERAL SURGERY,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16731,AI,Bankura Sammilani Medical College,M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16732,-,-,-,-,AI,Government Medical College Kota,M.D. (ANAESTHESIOLOGY ),Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
16733,-,-,-,-,-,-,-,-,AD,"Tiruvalla Medical Mission, ,Tiruvalla Medical Mission Post Box 74 Thiruvalla, Kerala, 689101",(NBEMS) Obstetrics and Gynaecology,Open,General,111,Fresh Allotted in 3nd Round
16735,AD,"Sri Ramakrishna Hospital,",(NBEMS) GENERAL SURGERY,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
16738,AD,"Chaithanya Eye Hospital, Thiruvananthapuram, Kerala",(NBEMS) OPHTHALMOLOGY,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
16739,AI,"Gulbarga Institute Of Medical Sciences, Kalaburagi",M.S. (E.N.T.),Not Reported,AI,SHIMOGA INSTITUTE OF MEDICAL SCIENCES,M.S. (E.N.T.),Reported,-,-,-,-,-,-,No Upgradation
16740,-,-,-,-,-,-,-,-,AD,"KIMS Hospital Kurnool (A unit of KIMS hospital Kurnool Pvt Ltd), Andhra Pradesh,69/213- k-9, Joharapuram Road, Joharapuram, Kurnool, Andhra Pradesh, 518002",(NBEMS) Obstetrics and Gynaecology,Open,General,42,Fresh Allotted in 3nd Round
16741,AI,ESIC Medical College and PGIMSR,M.S. (GENERAL SURGERY),Not Reported,AI,ESIC Medical College and PGIMSR,M.S. (GENERAL SURGERY),Seat Surrendered,AI,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (GENERAL MEDICINE),SC,SC,44,Fresh Allotted in 3nd Round
16742,AI,"GOVT MEDICAL COLLEGE, ANANTAPURAMU",M.D. (ANAESTHESIOLOGY ),Not Reported,AI,GUNTUR MEDICAL COLLEGE,M.S. (E.N.T.),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
16744,AI,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,M.D. (PAEDIATRICS),Not Reported,AI,"BIDAR INSTITUTE OF MEDICAL SCIENCES, BIDAR",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
16745,PS,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
16746,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (PATHOLOGY),Reported,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (PATHOLOGY),Reported,AI,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (PATHOLOGY),Open,General,3,Upgraded
16750,AI,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.D. (PATHOLOGY),Not Reported,-,-,-,-,AI,"Government Institute of Medical Sciences, Greater Noida, Uttar Pradesh,KASNA GREATER NOIDA GAUTAM BUDDHA NAGAR, Uttar Pradesh, 201310",M.D. (ANAESTHESIOLOGY ),Open,General,1254,Fresh Allotted in 3nd Round
16753,AD,"Government District General Hospital,",(NBEMS) Obstetrics and Gynaecology,Reported,-,-,-,-,AI,"Chittaranjan Seva Sadan Hospital,37, S.P. MUKHERJEE ROAD, KOLKATA, West Bengal, 700026",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,177,Upgraded
16757,AD,"Government Head Quarters Hospital,",(NBEMS) Obstetrics and Gynaecology,Not Reported,-,-,-,-,AD,"Mother Hospital, ,P.O PULLAZHI, OLARI,THRISSUR-680012, Kerala, 680012",(NBEMS) Obstetrics and Gynaecology,Open,EWS,434,Fresh Allotted in 3nd Round
16759,AD,AIG Hospital,(NBEMS) ORTHOPAEDICS,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16761,IP,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,IP,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (ANAESTHESIOLOGY ),Open,General,2,Upgraded
16762,AI,"Government Medical College, Miraj",M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,AI,"BIDAR INSTITUTE OF MEDICAL SCIENCES, BIDAR,BIDAR INSTITUTE OF MEDICAL SCIENCES, BIDAR, Karnataka, 585401",M.S. (ORTHOPAEDICS),OBC,OBC,28,Fresh Allotted in 3nd Round
16763,AI,"Government Medical College, Datia",M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16764,AD,"Max Super Specialty Hospital,",(NBEMS) Emergency Medicine,Not Reported,AD,"K.E.M. Hospital,",(NBEMS) Emergency Medicine,Reported,-,-,-,-,-,-,No Upgradation
16765,AD,"Rampurhat Govt. Medical College and Hospital,",(NBEMS) Obstetrics and Gynaecology,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
16767,AI,Government Medical College Kozhikode,M.D. (PATHOLOGY),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
16771,AI,"Dr. Rajendra Prasad Government Medical College, Tanda",M.S. (E.N.T.),Not Reported,AI,"Government Medical College, Surat",M.S. (E.N.T.),Reported,-,-,-,-,-,-,No Upgradation
16772,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,AI,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (ANAESTHESIOLOGY ),OBC,OBC,3,Fresh Allotted in 3nd Round
16774,AI,KURNOOL MEDICAL COLLEGE,M.D. (ANAESTHESIOLOGY ),Not Reported,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.D. (ANAESTHESIOLOGY ),Not Reported,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (ANAESTHESIOLOGY ),OBC,OBC,85,Fresh Allotted in 3nd Round
16776,-,-,-,-,AI,Tirunelveli Medical College,M.D. (Radiotherapy/ Radiation Oncology),Not Reported,-,-,-,-,-,-,Not Allotted.
16778,AD,"PRS Hospital,",(NBEMS) GENERAL SURGERY,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16781,-,-,-,-,-,-,-,-,AI,"SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI,SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI, Maharashtra, 431517",M.S. (OPHTHALMOLOGY),Open,General,44,Fresh Allotted in 3nd Round
16782,PS,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16783,AI,"Dr. Sampurnanand Medical College (SNMC), JODHPUR",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16786,AD,"Aster Medcity, Kuttisahib Road,",(NBEMS) ANAESTHESIOLOGY,Not Reported,AD,"Aster Medcity, Kuttisahib Road,",(NBEMS) ANAESTHESIOLOGY,Seat Surrendered,AI,"ESIC Medical College and PGIMSR,ESIC Medical College and Hospital, KK Nagar, Chennai - 600 078, Tamil Nadu, 600078",M.D. (ANAESTHESIOLOGY ),Open,General,16,Fresh Allotted in 3nd Round
16788,IP,"Vardhman Mahavir Medical College, , New Delhi",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16790,PS,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Not Reported,PS,Sri Ramachandra Medical College and Research Institute,M.D. (PAEDIATRICS),Reported,PS,"Saveetha Medical College Nd Hospital,Saveetha Medical College and Hospital, Tamil Nadu, 602105",M.D. (GENERAL MEDICINE),Open,OBC,142,Upgraded
16791,-,-,-,-,AI,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER",M.D. (ANAESTHESIOLOGY ),Reported,AI,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (ANAESTHESIOLOGY ),Open,General,77,Upgraded
16792,AD,"Apollo Gleneagles Hospital,",(NBEMS) Neuro Surgery (Direct 6 Years Course),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16793,AD,"Kerala Institute of Medical Sciences,",(NBEMS) GENERAL SURGERY,Not Reported,AD,"Manipal Hospital,",(NBEMS) GENERAL SURGERY,Reported,AD,"G Kuppuswamy Naidu Memorial Hospital, ,Post Box No.6327, Nethaji Road, Pappanaickenpalayam, Coimbatore, Tamil Nadu, 641037",(NBEMS) GENERAL SURGERY,Open,OBC,4,Upgraded
16794,AI,Smt. G. R. Doshi and Smt. K. M. Mehta Institute of Kidney Diseases & Research Centre Dr. H. L. Trivedi Institute of Transplantation Sciences (IKDRC-ITS),M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,AI,"ESIC Medical College and PGIMSR,ESIC Medical College and Hospital, KK Nagar, Chennai - 600 078, Tamil Nadu, 600078",M.D. (ANAESTHESIOLOGY ),OBC,OBC,6,Upgraded
16795,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
16796,AI,"Institute of Child Health, Kolkata",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
16797,AD,"Venu Eye Institute,,",(NBEMS) OPHTHALMOLOGY,Not Reported,AI,Government Medical College Kota,M.D. (ANAESTHESIOLOGY ),Reported,-,-,-,-,-,-,No Upgradation
16798,AD,"Max Super Specialty Hospital,",(NBEMS) ORTHOPAEDICS,Not Reported,AD,"Mata Chanan Devi Hospital,,",(NBEMS) GENERAL SURGERY,Not Reported,-,-,-,-,-,-,Not Allotted.
16799,-,-,-,-,AI,"Rims Medical College, Ongole,",M.S. (OPHTHALMOLOGY),Reported,AI,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR,Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR, Chhattisgarh, 492001",M.S. (OPHTHALMOLOGY),Open,General,223,Upgraded
16800,AI,Jorhat Medical College & Hospital,M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16801,AI,Andhra Medical College,M.D. (PSYCHIATRY),Not Reported,AI,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.S. (OPHTHALMOLOGY),Not Reported,AD,"Government Multi Specialty Hospital, ,Director Health and Family Welfare Govt. Multi Speciality Hospital Sector 16 Chandigarh, Chandigarh, 160016",(NBEMS) GENERAL SURGERY,EWS,EWS,58,Fresh Allotted in 3nd Round
16803,AI,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",M.D. (ANAESTHESIOLOGY ),Not Reported,AI,"B.J.Government Medical College, Pune",M.D. (ANAESTHESIOLOGY ),Reported,AI,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.S. (OPHTHALMOLOGY),OBC,OBC,49,Upgraded
16804,AI,Rangaraya Medical College,M.S. (OPHTHALMOLOGY),Reported,-,-,-,-,AD,"Civil Hospital, ,Medical Superintendent Office, Civil Hospital, Dawrpui, Aizawl, Mizoram, 796001",(NBEMS) PAEDIATRICS,OBC,OBC,1121,Upgraded
16805,AI,KANYAKUMARI GOVERNMENT MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
16808,AI,KURNOOL MEDICAL COLLEGE,M.D. (ANAESTHESIOLOGY ),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16809,AI,"Regional Institute of Medical Sciences, Imphal",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16812,AD,"SHRI BHAUSAHEB HIRE GOVT. MEDICAL COLLEGE, DHULE, Maharashtra",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,Not Reported,AI,"Post Graduate Institute of Medical Sciences (PGIMS),Navi Mumbai",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,AI,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,3,Upgraded
16814,AI,MANDYA INSTITUTE OF MEDICAL SCIENCES,M.S. (E.N.T.),Not Reported,AI,SHIMOGA INSTITUTE OF MEDICAL SCIENCES,M.D. (ANAESTHESIOLOGY ),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
16816,AI,"GOVERNMENT VILLUPURAM MEDICAL COLLEGE, VILLUPURAM",M.D. (GENERAL MEDICINE),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16818,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (PHARMACOLOGY),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
16819,-,-,-,-,AI,Kidwai Memorial Institute of Oncolgy,M.D. (ANAESTHESIOLOGY ),Reported,AD,"Government District General Hospital, ,O/o. Medical Superintendent, Government District General Hospital, Contonment, Vizianagaram, Andhra Pradesh, 535003",(NBEMS) Obstetrics and Gynaecology,OBC,OBC,550,Upgraded
16820,-,-,-,-,AI,M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M.D. (ANAESTHESIOLOGY ),Seat Surrendered,AI,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (ANAESTHESIOLOGY ),Open,General,3,Fresh Allotted in 3nd Round
