rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
7980,AI,"Government Medical College, Pali Rajasthan.",GSUR,Reported,All India,"Government Institute of Medical Sciences, Greater Noida, Uttar Pradesh",GSUR,Reported,All India,"Moti Lal Nehru Medical College,Moti Lal Nehru Medical College, Uttar Pradesh, 211001",M.S. (GENERAL SURGERY),Open,General,19,Upgraded
7982,-,-,-,-,DNB Quota,"Shree Markendey Solapur Sahakari Rugnalya and Research Centre,",DMED,Reported,DNB Quota,"CRITICARE ASIA MULTISPECIALITY HOSPITAL AND RESEARCH CENTRE, Kirol Road, Off LBS Road, Kurla (West), Maharashtra-400070,Kirol Road, Kohinoor City, Off LBS Marg, Kurla West, Mumbai 400070",(NBEMS) GENERAL MEDICINE,Open,General,50,Upgraded
7985,AI,"Sarojini Naidu Medical College, AGRA",GSUR,Reported,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",GSUR,Reported,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.S. (GENERAL SURGERY),EWS,EWS,9,Upgraded
7986,AI,MADRAS MEDICAL COLLEGE,EN-T,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
7987,AI,"Post Graduate Institute of Medical Education & Research and Capital Hospital ( PGIMER & CH), Odisha",TBRD,Reported,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA",PAED,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
7988,-,-,-,-,All India,"Rims Medical College, Ongole,",PAED,Not Reported,All India,"GUNTUR MEDICAL COLLEGE,GUNTUR MEDICAL COLLEGE, Andhra Pradesh, 522004",M.D. (PAEDIATRICS),OBC,OBC,3,Fresh Allotted in 3nd Round
7989,AD,"Apollo Hospital,",DNRS,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
7990,AD,"EMS Memorial Co-operative Hospital and Research Centre,",NDMR,Reported,-,-,-,-,DNB Quota,"Daya General Hospital,Daya General Hospital Limited Shornur Road NEar Viyyur bridge Thiruvambady PO Thrissur, Kerala, 680022",(NBEMS-DIPLOMA) RADIO- DIAGNOSIS,Open,OBC,68,Upgraded
7991,-,-,-,-,All India,Fakhruddin Ali Ahmed Medical College,GMED,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
7993,AI,Midnapore Medical College and Hospital,GSUR,Not Reported,All India,Bankura Sammilani Medical College,GSUR,Reported,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.S. (GENERAL SURGERY),Open,General,12,Upgraded
7994,AI,Bangalore Medical College and Research Institute,ASTH,Not Reported,DNB Quota,"District Hospital Chikkaballapur,",DMED,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
7996,-,-,-,-,DNB Quota,"GMERS Medical College and Hospital,",NDMR,Not Reported,-,-,-,-,-,-,Not Allotted.
7997,AD,"Seven Hills Hospital,",DMED,Reported,DNB Quota,"Apollo Hospital, Health City,",DMED,Seat Surrendered,-,-,-,-,-,-,Not Allotted.
7998,AI,"Srirama Chandra Bhanja Medical College, CUTTACK",GSUR,Not Reported,All India,"Post Graduate Institute of Medical Education & Research and Capital Hospital ( PGIMER & CH), Odisha",TBRD,Reported,-,-,-,-,-,-,No Upgradation
7999,-,-,-,-,All India,Government Medical College Kota,ORTH,Reported,-,-,-,-,-,-,No Upgradation
8000,AI,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",TBRD,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
8002,AI,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",OBGY,Not Reported,All India,"Mahatma Gandhi Memorial Medical College, Indore",OBGY,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
8003,-,-,-,-,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI",GSUR,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
8004,AI,GOVERNMENT VELLORE MEDICAL COLLEGE,GSUR,Not Reported,All India,GOVERNMENT MEDICAL COLLEGE - KANNUR,ORTH,Reported,All India,"GOVT MEDICAL COLLEGE KOTTAYAM,GOVT MEDICAL COLLEGE, GANDHINAGAR P O, KOTTAYAM KERALA 686008, Kerala, 686008",M.S. (ORTHOPAEDICS),Open,General,12,Upgraded
8005,AI,"Govt. Medical College, Baroda",EN-T,Not Reported,All India,"Government Medical College, Gondia",OBGY,Not Reported,All India,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College, Kolhapur,R.K. Nagar Road, Shenda Park, Kolhapur, Maharashtra, Maharashtra, 416012",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,15,Fresh Allotted in 3nd Round
8007,AD,"Durgapur Steel Plant Hospital,",DMED,Reported,DNB Quota,"Bokaro General Hospital,",DMED,Reported,-,-,-,-,-,-,No Upgradation
8008,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",EN-T,Reported,DNB Quota,"Associated Hospital Government Medical College,",NDDVL,Reported,-,-,-,-,-,-,No Upgradation
8009,AD,"Jawaharlal Nehru Medical College and Hospital Bhagalpur, Mayaganj Bhagalpur, Bihar-812001",NDMR,Not Reported,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah",OBGY,Reported,DNB Quota,"Apollomedics Superspeciality Hospital,KBC 31, Sector B, LDA Colony, Kanpur Road, Lucknow, Uttar Pradesh, 226012",(NBEMS-DIPLOMA) RADIO- DIAGNOSIS,Open,General,68,Upgraded
8010,AD,"Rainbow Children`s Hospital,",DPED,Reported,-,-,-,-,All India,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.,Sri Venkateswara Institute of Medical Sciences, SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.D. (PAEDIATRICS),Open,General,58,Upgraded
8011,AD,"Hindustan Aeronautics Hospital,",DMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8012,AI,Midnapore Medical College and Hospital,GSUR,Seat Surrendered,-,-,-,-,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.S. (GENERAL SURGERY),Open,General,6,Fresh Allotted in 3nd Round
8013,AD,Siddh Multi Specialty Hospital,NDMR,Reported,DNB Quota,"Institute of Liver and Biliary Sciences, D-1 Vasant Kunj, Delhi-110070",DREP,Reported,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,3,Upgraded
8014,-,-,-,-,All India,M. P. SHAH GOVERNMENT MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,No Upgradation
8015,AD,"Baby Memorial Hospital,",DEMM,Reported,DNB Quota,"IQRAA International Hospital and Research Centre,",DEMM,Reported,DNB Quota,"Apollo BGS Hospital,,Apollo BGS Hospitals, Adhichunchangiri Road, Kuvempunagar, Mysore, Karnataka, 570023",(NBEMS) GENERAL MEDICINE,Open,General,14,Upgraded
8016,-,-,-,-,All India,Indira Gandhi Medical College Shimla,ORTH,Not Reported,-,-,-,-,-,-,Not Allotted.
8017,AI,"Government Medical College, Surat",TBRD,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8018,AI,Andhra Medical College,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8020,-,-,-,-,DNB Quota,"College of Medicine and JNM Hospital,",DMED,Seat Surrendered,DNB Quota,"HINDU MISSION HOSPITAL, ,103 G S T Road Tambaram West Chennai, Tamil Nadu, 600045",(NBEMS) GENERAL MEDICINE,Open,General,136,Fresh Allotted in 3nd Round
8023,AM,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",OBGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
8025,AD,"Pushpagiri Institute of Medical Sciences and Research Centre,",DEMM,Reported,DNB Quota,"IQRAA International Hospital and Research Centre,",DEMM,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
8027,AI,"Sardar Patel Medical College, Bikaner",OBGY,Reported,All India,GAJRA RAJA MEDICAL COLLEGE GWALIOR,PAED,Reported,All India,"Government medical college patiala.,Government medical college patiala., Punjab, 147001",M.D. (PAEDIATRICS),OBC,OBC,12,Upgraded
8028,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",OBGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8029,DU,Lady Hardinge Medical College,ASTH,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
8030,AM,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",OBGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8031,AI,"PATNA MEDICAL COLLEGE, PATNA",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
8032,AD,"HEALTH CITY HOSPITAL , Assam",DMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8034,AI,Government Medical College Kota,ORTH,Not Reported,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR",ORTH,Reported,-,-,-,-,-,-,No Upgradation
8035,AD,"G Kuppuswamy Naidu Memorial Hospital,",DPED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8036,-,-,-,-,All India,GAJRA RAJA MEDICAL COLLEGE GWALIOR,PAED,Reported,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.D. (PAEDIATRICS),OBC,OBC,10,Upgraded
8037,AD,"Paras HMRI Hospital,",DMED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
8038,AD,"Madhukar Rainbow Childrens Hospital,",DPED,Reported,DNB Quota,"FIMS HOSPITAL(FRANK INSTITUTE OF MEDICAL SCIENCES), Haryana",NDMR,Reported,-,-,-,-,-,-,No Upgradation
8039,AI,Moti Lal Nehru Medical College,TBRD,Not Reported,-,-,-,-,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",M.D. (GENERAL MEDICINE),EWS,EWS,9,Fresh Allotted in 3nd Round
8040,AD,"T.S.R.T.C. HOSPITAL, Tarnaka Flyover, Abhilekhagaram, Amberpet, Secunderabad , Telangana- 500007",DMED,Not Reported,DNB Quota,"T.S.R.T.C. HOSPITAL, Tarnaka Flyover, Abhilekhagaram, Amberpet, Secunderabad , Telangana- 500007",DMED,Not Reported,-,-,-,-,-,-,Not Allotted.
8042,-,-,-,-,DNB Quota,"St. Philomena`s Hospital,",DPED,Reported,DNB Quota,"K.E.M. Hospital, ,489, SARDAR MOODLIAR ROAD, RASTA PETH, PUNE 411011, Maharashtra, 411011",(NBEMS) PAEDIATRICS,Open,General,97,Upgraded
8044,AI,Lady Hardinge Medical College,ASTH,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8045,AD,"Goyal Hospital and Res Center (P) Ltd, 961/3 Residency Road, Opp Rotary Hall, Jodhpur, Rajasthan- 342002",DMED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
8050,AI,"Sarojini Naidu Medical College, AGRA",DV-L,Not Reported,All India,"Sarojini Naidu Medical College, AGRA",DV-L,Not Reported,-,-,-,-,-,-,Not Allotted.
8051,AD,"Santokbha Durlabhji Memorial Hospital Cum Medical Research Institute,",DREP,Reported,All India,"B.J.Government Medical College, Pune",TBRD,Reported,-,-,-,-,-,-,No Upgradation
8052,PS,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI",RADD,Reported,Self- Financed Merit Seat,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal",GMED,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
8053,AI,"Government Medical College, Gondia",OBGY,Not Reported,-,-,-,-,All India,"INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR, Maharashtra, 440018",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,1,Fresh Allotted in 3nd Round
8054,AI,"S.V. Medical College, Tirupathi",OBGY,Reported,All India,"Government Medical College, Mahabubnagar",PAED,Not Reported,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAMU,GOVT MEDICAL COLLEGE, ANANTAPURAMU, Andhra Pradesh, 515001",M.D. (PAEDIATRICS),OBC,OBC,14,Fresh Allotted in 3nd Round
8055,AI,"CHENGALPATTU MEDICAL COLLEGE, CHENGALPATTU",RADT,Not Reported,All India,MADRAS MEDICAL COLLEGE,RADT,Not Reported,-,-,-,-,-,-,Not Allotted.
8056,BH,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
8057,-,-,-,-,All India,"Employees' State Insurance Corporation Medical College & Hospital, Gulbarga",OBGY,Reported,-,-,-,-,-,-,No Upgradation
8058,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",TBRD,Reported,All India,KING GEORGES MEDICAL UNIVERSITY,TBRD,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
8060,AD,"Deenanath Mangeshkar Hospital and Research Centre.,",DSUR,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8061,AI,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER",OPTH,Reported,All India,"Sardar Patel Medical College, Bikaner",OPTH,Reported,-,-,-,-,-,-,No Upgradation
8062,AD,"Paras Hospitals, Plot no. H-2, HSIIDC, Technology Park, Near Nada Sahib Gurudwara Sec. 22 Panchkula, Haryana- 134109",DMED,Not Reported,DNB Quota,"Moolchand Khairatiram Hospital and Ayurvedic Research Institute,,",DMED,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
8063,AI,"Pandit Dindayal Upadhyay Medical College, RAJKOT",GSUR,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
8064,AD,"Associated Hospital Government Medical College,",DMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
8065,AI,"Rajendra Institute of Medical Sciences, Ranchi",GSUR,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
8067,AI,MADRAS MEDICAL COLLEGE,ASTH,Not Reported,DNB Quota,"Dr. Rela Institute and Medical Centre , Tamil Nadu",DMED,Not Reported,DNB Quota,"S. K. S. Hospital, ,NO.23,SKS Hospital Road, Alagapuram,Salem, Tamil Nadu, 636004",(NBEMS) RADIO- DIAGNOSIS,Open,OBC,140,Fresh Allotted in 3nd Round
8068,AI,MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI,ORTH,Not Reported,DNB Quota,"Ayushman Hospital and Health Services, Dwarka, Delhi",DMED,Reported,DNB Quota,"Mata Chanan Devi Hospital,, ,C-1 JANAKPURI, Delhi (NCT), 110058",(NBEMS) GENERAL MEDICINE,Open,General,28,Upgraded
8069,AD,"Amrita Institute of Medical Sciences and Research Centre, Sector 88, Mata Amritanandmayi Marg, Faridabad, Haryana-121002",DREP,Not Reported,DNB Quota,"Rajan Babu Institute of Pulmonary Medicine and Tuberculosis,",DREP,Reported,DNB Quota,"Chinmaya Mission Hospital,,Chinmaya Mission Hospital, 80 Feet CMH Road, Indiranagar, Bangalore, Karnataka, 560038",(NBEMS) GENERAL MEDICINE,Open,General,7,Upgraded
8070,-,-,-,-,-,-,-,-,All India,"Government Thiruvannamalai Medical College, Thiruvannamalai, Tamil Nadu,DISTRICT COLLECTORATE MASTER PLAN COMPLEX, VENGIKKAL THIRUVANNAMALAI, Tamil Nadu, 600604",M.D. (PAEDIATRICS),Open,OBC,15,Fresh Allotted in 3nd Round
8071,AD,"Mohandai Oswal Hospital,",DMED,Reported,DNB Quota,"Satguru Partap Singh Hospital,",DMED,Reported,DNB Quota,"Fortis Hospital,,B-22, Sector 62, Noida, Uttar Pradesh, Uttar Pradesh, 201301",(NBEMS) GENERAL MEDICINE,Open,OBC,101,Upgraded
8072,AI,"Regional Institute of Medical Sciences, Imphal",OBGY,Reported,-,-,-,-,All India,"Government Medical College Kota,Government Medical College Kota, Rajasthan, 324005",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,16,Upgraded
8073,AI,"Mahatma Gandhi Memorial Medical College, Indore",ORTH,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
8074,-,-,-,-,All India,SHYAM SHAH MEDICAL COLLEGE,OBGY,Reported,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,212,Upgraded
8075,AD,"Shroff Eye Centre,",DOPH,Not Reported,DNB Quota,"Accord Superspeciality Hospital Khasra No. 22, Kila. 19, 20, 21, 22, Sector 86, Village-Tehsil-District: Faridabad Haryana – 121002",DMED,Seat Surrendered,DNB Quota,"Mata Chanan Devi Hospital,, ,C-1 JANAKPURI, Delhi (NCT), 110058",(NBEMS) GENERAL MEDICINE,Open,General,66,Fresh Allotted in 3nd Round
8076,AM,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",ORTH,Reported,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",ORTH,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
8077,AI,"ESIC Medical College, Hyderbad",ASTH,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8078,AD,"SMITA MEMORIAL HOSPTIAL AND RESEARCH CENTRE,Kerala",NDMR,Not Reported,DNB Quota,"Manipal Hospital, (Formerly Columbia Asia Hospital)",DMED,Not Reported,-,-,-,-,-,-,Not Allotted.
8079,AI,Osmania Medical Collge,PSYY,Reported,-,-,-,-,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (PSYCHIATRY),Open,General,16,Upgraded
8080,AD,"Park Hospital, Haryana",DMED,Not Reported,All India,"Ravindra Nath Tagore Medical College, Udaipur",ORTH,Not Reported,All India,"Government medical college patiala.,Government medical college patiala., Punjab, 147001",M.S. (ORTHOPAEDICS),Open,General,8,Fresh Allotted in 3nd Round
8081,AD,"J.L.N. Main Hospital and Research Centre,",DMED,Not Reported,DNB Quota,"J.L.N. Main Hospital and Research Centre,",DMED,Reported,-,-,-,-,-,-,No Upgradation
8082,-,-,-,-,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER",TBRD,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
8083,AI,"Rajkiya Medical College, Jalaun",PAED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8085,AI,"Government Medical College, Aurangabad",TBRD,Reported,All India,"B.J.Government Medical College, Pune",TBRD,Reported,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,32,Upgraded
8087,-,-,-,-,DNB Quota,"Ayushman Hospital and Health Services, Dwarka, Delhi",DMED,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
8088,BH,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
8091,AD,"Vivekanand Hospital, Maharashtra",NDMR,Not Reported,Self- Financed Merit Seat,KALINGA INSTITUTE OF MEDICAL SCIENCES,RADD,Reported,-,-,-,-,-,-,No Upgradation
8092,AI,Agartala Government Medical College,OBGY,Not Reported,All India,"Gvernment Medical College,Haldwani",OBGY,Reported,-,-,-,-,-,-,No Upgradation
8093,AI,"Gandhi Medical College, Bhopal",GSUR,Not Reported,All India,GAJRA RAJA MEDICAL COLLEGE GWALIOR,PAED,Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
8094,AD,"Bangalore Baptist Hospital,",DPED,Not Reported,All India,MADRAS MEDICAL COLLEGE,PSYY,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
8095,AI,Rangaraya Medical College,GMED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
8096,AD,"Goyal Hospital and Res Center (P) Ltd, 961/3 Residency Road, Opp Rotary Hall, Jodhpur, Rajasthan- 342002",DMED,Reported,DNB Quota,"Apollo Rajshree Hospitals Pvt Ltd, Scheme No 74 C, Sector D, Vijay Nagar Indore, Madhya Pradesh-452010",DMED,Reported,DNB Quota,"Yashoda Super Specialty Hospitals, ,IIIM NEHRU NAGAR GHAZIABAD, Uttar Pradesh, 201001",(NBEMS) GENERAL MEDICINE,Open,General,19,Upgraded
8097,AD,"District Hospital Chikkaballapur,",DMED,Reported,Self- Financed Merit Seat,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal",GMED,Reported,-,-,-,-,-,-,No Upgradation
8098,-,-,-,-,DNB Quota,"Sevasadan Lifeline Superspeciality Hospital, Maharashtra",DMED,Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
8099,AI,IPGME&R and SSKM Hospital Kolkata,OPTH,Not Reported,All India,Agartala Government Medical College,PAED,Reported,-,-,-,-,-,-,No Upgradation
8100,AD,"Mohandai Oswal Hospital,",DMED,Reported,DNB Quota,"Satguru Partap Singh Hospital,",DMED,Reported,-,-,-,-,-,-,No Upgradation
8101,AD,"Kokilaben Dhirubhai Ambani Hospital and Medical Research Institute,",DRTH,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
8102,AI,"TATA MEMORIAL CENTRE, MUMBAI",ASTH,Not Reported,All India,Lokopriya Gopinath Bordoloi Regional Institute of Mental Health,PSYY,Reported,-,-,-,-,-,-,No Upgradation
8103,PS,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore",GMED,Reported,Self- Financed Merit Seat,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal",GMED,Reported,-,-,-,-,-,-,No Upgradation
8104,AI,Government Medical College Kozhikode,PAED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
8105,AI,CALCUTTA NATIONAL MEDICAL COLLEGE,PAED,Reported,All India,"Government Medical College, Surat",PAED,Reported,All India,"Govt. Medical College, Baroda,Govt. Medical College, Baroda, Gujarat, 390001",M.D. (PAEDIATRICS),OBC,OBC,130,Upgraded
8106,AD,"HCG Manavata Cancer Centre, A Unit of HCG Manavata Oncology LLP,",NDMR,Reported,-,-,-,-,DNB Quota,"Noble Hospital, ,Magarpatta City Road, Hadpsar, Pune, Maharashtra, 411028",(NBEMS-DIPLOMA) RADIO- DIAGNOSIS,Open,General,77,Upgraded
8107,AI,GOVERNMENT VELLORE MEDICAL COLLEGE,GSUR,Reported,All India,MANDYA INSTITUTE OF MEDICAL SCIENCES,GSUR,Reported,DNB Quota,"PRASHANTH HOSPITALS , Tamil Nadu,No 36 36 A Velachery Main road Velachery Chennai 600042, Tamil Nadu, 600042",(NBEMS) RADIO- DIAGNOSIS,Open,OBC,90,Upgraded
8109,AI,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah",ORTH,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
8110,AI,"College of Medicine and JNM Hospital, WBUHS",OBGY,Reported,All India,SHYAM SHAH MEDICAL COLLEGE,OBGY,Reported,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,11,Upgraded
8111,AI,Dharwad Institute of Mental Health and Neurosciences (DIMHANS),PSYY,Reported,All India,"Karnataka Medical College and Research Institute, Hubballi",PSYY,Reported,-,-,-,-,-,-,No Upgradation
8112,AI,Osmania Medical Collge,OPTH,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
8113,AD,"Mehta Multispecialty Hospital, (Formerly Known as Dr. Mehta`s Hospital)",DPED,Reported,-,-,-,-,DNB Quota,"Bangalore Baptist Hospital, ,Bangalore Baptist Hospital, Bellary Road, Hebbal, Bangalore - 560024, Karnataka, 560024",(NBEMS) PAEDIATRICS,Open,OBC,383,Upgraded
8114,-,-,-,-,All India,"Government Medical College, Nalgonda",PAED,Reported,All India,"Rajiv Gandhi Institute of Medical Sciences Srikakulam,Government Medical College Srikakulam Balaga Srikakulam Town Srikakulam District, Andhra Pradesh, 532001",M.D. (PAEDIATRICS),Open,General,51,Upgraded
